GeneSymbol,GeneID,DiseaseName,DiseaseID,DirectEvidence,InferenceChemicalName,InferenceScore,OmimIDs,PubMedIDs
CYP2B9,13094,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,9.01,,2009908|7657819
CYP2C,100328933,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,4.75,,20156427
CYP2C11,29277,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.05,,20156427
CYP2C11,29277,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,8.05,,20156427
CYP2C13,171521,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.71,,15020195
CYP2C18,1562,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.25,,20156427
CYP2C19,1557,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.46,,20156427
CYP2C19,1557,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Bupropion,4.18,,16785264
CYP2C23,226143,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.39,,15020195
CYP2C24,499353,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,4.20,,15020195
CYP2C29,13095,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.14,,20156427
CYP2C29,13095,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,8.14,,2009908|7657819
CYP2C37,13096,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.32,,20156427
CYP2C38,13097,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,4.07,,2009908|7657819
CYP2C40,13099,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,4.76,,20156427
CYP2C50,107141,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.53,,20156427
CYP2C55,72082,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.17,,20156427
CYP2C68,433247,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.57,,20156427
CYP2C7,29298,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.71,,15020195
CYP2C8,1558,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.75,,20156427
CYP2C9,1559,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,6.60,,20156427
CYP2C9,1559,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,6.60,,20156427
CYP2D22,56448,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.84,,11259349|16720336|16785264
CYP2E1,1571,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,22.29,,15020195
CYP2E1,1571,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,22.29,,20156427
CYP2E1,1571,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,22.29,,15020195
CYP2E1,1571,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,22.29,,2009908|7657819
CYP2E1,1571,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,22.29,,20156427
CYP2E1,1571,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,22.29,,15020195
CYP2E1,1571,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,2.80,,11259349|16720336|16785264
CYP2J2,1573,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.11,,20156427
CYP2J5,13109,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.59,,20156427
CYP2J6,13110,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.68,,20156427
CYP2K19,562304,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.78,,20156427
CYP2K20,562371,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,4.26,,20156427
CYP2K21,564107,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,4.14,,20156427
CYP2R1,120227,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.06,,20156427
CYP2S1,29785,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.35,,20156427
CYP2S1,29785,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.35,,15020195
CYP2U1,113612,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.15,,20156427
CYP2W1,54905,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.68,,20156427
CYP-33C6,185591,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,5.22,,2009908|7657819
CYP-33C7,185589,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,5.42,,2009908|7657819
CYP-34A7,181849,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,5.42,,2009908|7657819
CYP39A1,51302,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.09,,20156427
CYP3A11,13112,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,12.23,,20156427
CYP3A11,13112,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,12.23,,2009908|7657819
CYP3A11,13112,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,12.23,,20156427
CYP3A13,13113,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.40,,15020195
CYP3A18,252931,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.61,,15020195
CYP3A2,266682,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,4.06,,20156427
CYP3A2,266682,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.40,,11259349|16720336|16785264
CYP3A23-3A1,25642,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,7.43,,15020195
CYP3A23-3A1,25642,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,7.43,,20156427
CYP3A25,56388,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.69,,20156427
CYP3A25,56388,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,9.69,,2009908|7657819
CYP3A29,403324,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,5.52,,20156427
CYP3A4,1576,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.32,,20156427
CYP3A4,1576,IMMUNE SUPPRESSION,OMIM:146850,,Plant Preparations,8.32,,20156427
CYP3A4,1576,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,8.32,,15020195
CYP3A4,1576,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,2.67,,11259349|16720336|16785264
CYP3A41A,53973,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.67,,20156427
CYP3A43,64816,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.74,,20156427
CYP3A5,1577,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,17.26,,15020195
CYP3A5,1577,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,17.26,,20156427
CYP3A5,1577,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,17.26,,2009908|7657819
CYP3A5,1577,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,17.26,,15020195
CYP3A65,553969,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.52,,20156427
CYP3A7,1551,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.22,,20156427
CYP3A7,1551,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,8.22,,15020195
CYP3A71-PS,690383,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,5.33,,15020195
CYP3A9,171352,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.47,,15020195
CYP46A1,10858,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.22,,20156427
CYP4A10,13117,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,13.69,,15020195
CYP4A10,13117,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,13.69,,20156427
CYP4A10,13117,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,13.69,,2009908|7657819
CYP4A12A,277753,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.38,,20156427
CYP4A14,13119,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,7.93,,20156427
CYP4A14,13119,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,7.93,,2009908|7657819
CYP4A22,284541,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.71,,20156427
CYP4A8,266674,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.66,,15020195
CYP4B1,1580,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.90,,20156427
CYP4F11,57834,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.50,,20156427
CYP4F12,66002,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.94,,20156427
CYP4F12,66002,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.94,,15020195
CYP4F13,170716,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,4.34,,2009908|7657819
CYP4F15,106648,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,4.26,,2009908|7657819
CYP4F16,70101,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,4.21,,2009908|7657819
CYP4F18,72054,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.85,,15020195
CYP4F18,72054,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,9.85,,2009908|7657819
CYP4F2,8529,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.28,,20156427
CYP4F22,126410,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.63,,20156427
CYP4F3,4051,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.99,,11259349|16720336|16785264
CYP4F39,320997,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.94,,15020195
CYP4V2,285440,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.48,,20156427
CYP4V2B,562008,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,4.18,,20156427
CYP4V3,102294,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.58,,20156427
CYP4V3,102294,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.58,,15020195
CYP4X1,260293,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.40,,20156427
CYP51,13121,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.81,,20156427
CYP51A1,1595,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.09,,20156427
CYP7A1,1581,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,6.66,,15020195
CYP7A1,1581,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,6.66,,20156427
CYP7B1,9420,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.76,,20156427
CYP8B1,1582,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.78,,20156427
CYREN,78996,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.56,,20156427
CYRIA,81553,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.30,,20156427
CYS1,192668,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.42,,20156427
CYSLTR2,57105,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.63,,15020195
CYSTM1,84418,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.71,,20156427
CYSTM1,84418,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.71,,15020195
CYTB-5.2,172393,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,6.11,,2009908|7657819
CYTH1,9267,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.28,,20156427
CYTH2,9266,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.44,,20156427
CYTH3,9265,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.33,,20156427
CYTH4,27128,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.99,,20156427
CYTH4,27128,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.99,,15020195
CYTIP,9595,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.37,,15020195
CYTL1,54360,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.62,,15020195
CYTOR,112597,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,4.19,,2009908|7657819
CYYR1,116159,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.55,,15020195
D1005.5,183883,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,5.77,,2009908|7657819
D1053.3,183913,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,6.11,,2009908|7657819
D1065.3,183618,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,5.56,,2009908|7657819
D17H6S56E-5,110956,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.67,,20156427
DAAM1,23002,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,14.63,,20156427
DAAM1,23002,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,14.63,,15020195
DAAM1,23002,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,14.63,,15020195
DAAM1B,560060,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,4.07,,20156427
DAAM2,23500,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.53,,20156427
DAAM2,23500,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,9.53,,15020195
DAB1,1600,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.34,,15020195
DAB2,1601,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,13.16,,15020195
DAB2,1601,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,13.16,,20156427
DAB2,1601,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,13.16,,15020195
DAB2IP,153090,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.85,,20156427
DAB2IP,153090,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.85,,15020195
DACH-1,188350,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,6.11,,2009908|7657819
DACH1,1602,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.16,,20156427
DACH1,1602,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.16,,15020195
DACH2,117154,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.83,,15020195
DACT1,51339,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.53,,20156427
DACT1,51339,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,8.53,,15020195
DACT2,168002,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.33,,15020195
DAD1,1603,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.69,,20156427
DAD1,1603,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,8.69,,15020195
DAF-2,175410,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,4.55,,2009908|7657819
DAG1,1605,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.02,,20156427
DAGLA,747,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.03,,20156427
DAGLA,747,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.03,,15020195
DAGLB,221955,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.75,,20156427
DAGLB,221955,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.75,,15020195
DANCR,57291,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.50,,20156427
DAO,1610,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,8.90,,15020195
DAO,1610,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.90,,20156427
DAP3,7818,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.98,,20156427
DAP3,7818,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,8.98,,2009908|7657819
DAPK1,1612,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,7.55,,20156427
DAPK1,1612,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,7.55,,15020195
DAPK1-IT1,100506897,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,4.65,,20156427
DAPK2,23604,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.20,,20156427
DAPK3,1613,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.61,,20156427
DAPK3,1613,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,8.61,,15020195
DARS2,55157,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.30,,20156427
DAT-1,176304,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Bupropion,5.75,,16785264
DAW1,164781,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.71,,15020195
DAXX,1616,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.07,,20156427
DAZ4,57135,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,4.65,,20156427
DAZAP2,9802,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.30,,20156427
DBF4,10926,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.02,,20156427
DBH,1621,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Bupropion,8.77,,16785264
DBH,1621,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,8.77,,11259349|16720336|16785264
DBI,1622,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.87,,20156427
DBN1,1627,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.97,,20156427
DBNDD1,79007,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.43,,20156427
DBNDD2,55861,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.30,,20156427
DBNLB,553729,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,4.26,,20156427
DBP,1628,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,7.66,,20156427
DBP,1628,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,7.66,,2009908|7657819
DBR1,51163,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.48,,20156427
DBT,1629,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.51,,20156427
DBT,1629,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,8.51,,2009908|7657819
DBX2,440097,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,4.20,,15020195
DCAF10,79269,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.57,,20156427
DCAF11,80344,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.80,,20156427
DCAF11,80344,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.80,,15020195
DCAF12L2,340578,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,4.30,,2009908|7657819
DCAF13,25879,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.18,,20156427
DCAF13,25879,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.18,,15020195
DCAF15,90379,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.44,,20156427
DCAF16,54876,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,4.63,,11259349|16720336|16785264
DCAF17,80067,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.51,,20156427
DCAF4,26094,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.29,,20156427
DCAF4,26094,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.29,,15020195
DCAF5,8816,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.57,,15020195
DCAF6,55827,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.93,,20156427
DCAF6,55827,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.93,,15020195
DCAF7,10238,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.32,,20156427
DCAF8,50717,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,15.49,,20156427
DCAF8,50717,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,15.49,,2009908|7657819
DCAF8,50717,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,15.49,,15020195
DCAKD,79877,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.13,,20156427
DCBLD1,285761,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.54,,15020195
DCBLD2,131566,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.10,,20156427
DCC,1630,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,8.75,,15020195
DCC,1630,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.75,,15020195
DCDC1-PS1,295980,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,5.33,,15020195
DCDC2,51473,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.55,,20156427
DCDC2,51473,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.55,,15020195
DCHS1,8642,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.24,,20156427
DCHS2,54798,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.96,,15020195
DCK,1633,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.04,,20156427
DCLK1,9201,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,19.55,,15020195
DCLK1,9201,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,19.55,,20156427
DCLK1,9201,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,19.55,,15020195
DCLK1,9201,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,19.55,,2009908|7657819
DCLK2,166614,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.16,,20156427
DCLK2,166614,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.16,,15020195
DCLK3,85443,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.53,,15020195
DCLRE1A,9937,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.39,,20156427
DCLRE1B,64858,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.39,,20156427
DCLRE1C,64421,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.29,,20156427
DCN,1634,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,18.26,,15020195
DCN,1634,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,18.26,,20156427
DCN,1634,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,18.26,,2009908|7657819
DCN,1634,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,18.26,,15020195
DCP1A,55802,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.49,,15020195
DCP1A,55802,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,9.49,,2009908|7657819
DCP2,167227,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.34,,20156427
DCPH1,79624,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.66,,20156427
DCPS,28960,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.19,,20156427
DCT,1638,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.26,,15020195
DCTD,1635,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.85,,20156427
DCTD,1635,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.85,,15020195
DCTN2,10540,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.27,,20156427
DCTN3,11258,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,10.01,,2009908|7657819
DCTN3,11258,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,10.01,,15020195
DCTN4,51164,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.33,,20156427
DCTN5,84516,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.42,,20156427
DCTN6,10671,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.47,,20156427
DCTN6,10671,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.47,,15020195
DCTPP1,79077,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.11,,20156427
DCUN1D1,54165,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,9.34,,20156427
DCUN1D1,54165,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.34,,15020195
DCUN1D2,55208,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.50,,20156427
DCUN1D3,123879,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.35,,20156427
DCUN1D4,23142,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.63,,20156427
DCUN1D4,23142,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,8.63,,15020195
DCUN1D5,84259,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,3.39,,20156427
DCX,1641,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,4.10,,15020195
DCXR,51181,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.92,,20156427
DDAH1,23576,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,7.80,,20156427
DDAH1,23576,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,7.80,,15020195
DDAH2,23564,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,8.58,,20156427
DDAH2,23564,IMMUNE SUPPRESSION,OMIM:146850,,Vitamin E,8.58,,15020195
DDB1,1642,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.37,,15020195
DDB1,1642,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.80,,11259349|16720336|16785264
DDB2,1643,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.97,,20156427
DDC,1644,IMMUNE SUPPRESSION,OMIM:146850,,Cyclosporine,2.76,,20156427
DDHD2,23259,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,3.56,,15020195
DDHD2,23259,"TOBACCO ADDICTION, SUSCEPTIBILITY TO",OMIM:188890,,Nicotine,3.99,,11259349|16720336|16785264
DDI2,84301,IMMUNE SUPPRESSION,OMIM:146850,,JP8 aviation fuel,9.25,,15020195
DDI2,84301,IMMUNE SUPPRESSION,OMIM:146850,,Mercuric Chloride,9.25,,2009908|7657819
DDIT3,1649,IMMUNE SUPPRESSION,OMIM:146850,,Ascorbic Acid,12.51,,15020195
